CPRO,CMUN,DC,NOMBRE
45,155,2,Santa Ana de Pusa
45,156,5,Santa Cruz de la Zarza
45,157,1,Santa Cruz del Retamar
45,158,7,Santa Olalla
45,901,6,Santo Domingo-Caudilla
45,159,0,Sartajada
45,160,4,Segurilla
45,161,1,Seseña
45,162,6,Sevilleja de la Jara
45,163,2,Sonseca
45,164,7,Sotillo de las Palomas
45,165,0,Talavera de la Reina
45,166,3,Tembleque
45,167,9,"Toboso, El"
45,168,5,Toledo
45,169,8,Torralba de Oropesa
45,171,9,"Torre de Esteban Hambran, La"
45,170,2,Torrecilla de la Jara
45,172,4,Torrico
45,173,0,Torrijos
45,174,5,Totanes
45,175,8,Turleque
45,176,1,Ugena
45,177,7,Urda
45,179,6,Valdeverdeja
45,180,0,Valmojado
45,181,7,Velada
45,182,2,"Ventas con Peña Aguilera, Las"
45,183,8,"Ventas de Retamosa, Las"
45,184,3,"Ventas de San Julian, Las"
45,186,9,"Villa de Don Fadrique, La"
45,185,6,Villacañas
45,187,5,Villafranca de los Caballeros
45,188,1,Villaluenga de la Sagra
45,189,4,Villamiel de Toledo
45,190,8,Villaminaya
45,191,5,Villamuelas
45,192,0,Villanueva de Alcardete
45,193,6,Villanueva de Bogas
45,194,1,Villarejo de Montalban
45,195,4,Villarrubia de Santiago
45,196,7,Villaseca de la Sagra
45,197,3,Villasequilla
45,198,9,Villatobas
45,199,2,"Viso de San Juan, El"
45,200,6,"Yebenes, Los"
45,201,3,Yeles
45,202,8,Yepes
45,203,4,Yuncler
45,204,9,Yunclillos
45,205,2,Yuncos
46,1,8,Ademuz
46,2,3,Ador
46,4,4,Agullent
46,42,5,Aielo de Malferit
46,43,1,Aielo de Rugat
46,5,7,Alaquàs
46,6,0,Albaida
46,7,6,Albal
46,8,2,Albalat de la Ribera
46,9,5,Albalat dels Sorells
46,10,9,Albalat dels Tarongers
46,11,6,Alberic
46,12,1,Alborache
46,13,7,Alboraya
46,14,2,Albuixech
46,16,8,Alcàntera de Xuquer
46,15,5,Alcàsser
46,18,0,Alcublas
46,19,3,"Alcudia, l'"
46,20,7,"Alcudia de Crespins, l'"
46,21,4,Aldaia
46,22,9,Alfafar
46,24,0,Alfara de la Baronia
46,25,3,Alfara del Patriarca
46,26,6,Alfarp
46,27,2,Alfarrasi
46,23,5,Alfauir
46,28,8,Algar de Palancia
46,29,1,Algemesi
46,30,5,Algimia de Alfara
46,31,2,Alginet
46,32,7,Almàssera
46,33,3,Almiserà
46,34,8,Almoines
46,35,1,Almussafes
46,36,4,Alpuente
46,37,0,"Alqueria de la Comtessa, l'"
46,17,4,Alzira
46,38,6,Andilla
46,39,9,Anna
46,40,3,Antella
46,41,0,Aras de los Olmos
46,3,9,Atzeneta d'Albaida
46,44,6,Ayora
46,46,2,Barx
46,45,9,Barxeta
46,47,8,Bèlgida
46,48,4,Bellreguard
46,49,7,Bellus
46,50,0,Benageber
46,51,7,Benaguasil
46,52,2,Benavites
46,53,8,Beneixida
46,54,3,Benetusser
46,55,6,Beniarjo
46,56,9,Beniatjar
46,57,5,Benicolet
46,904,5,Benicull de Xuquer
46,60,8,Benifaio
46,59,4,Benifairo de la Valldigna
46,58,1,Benifairo de les Valls
46,61,5,Benifla
46,62,0,Beniganim
46,63,6,Benimodo
46,64,1,Benimuslem
46,65,4,Beniparrell
46,66,7,Benirredrà
46,67,3,Benisano
46,68,9,Benissoda
46,69,2,Benisuera
46,70,6,Betera
46,71,3,Bicorp
46,72,8,Bocairent
46,73,4,Bolbaite
46,74,9,Bonrepòs i Mirambell
46,75,2,Bufali
46,76,5,Bugarra
46,77,1,Buñol
46,78,7,Burjassot
46,79,0,Calles
46,80,4,Camporrobles
46,81,1,Canals
46,82,6,Canet d'En Berenguer
46,83,2,Carcaixent
46,84,7,Càrcer
46,85,0,Carlet
46,86,3,Carricola
46,87,9,Casas Altas
46,88,5,Casas Bajas
46,89,8,Casinos
46,90,2,Castello de Rugat
46,91,9,Castellonet de la Conquesta
46,92,4,Castielfabib
46,93,0,Catadau
46,94,5,Catarroja
46,95,8,Caudete de las Fuentes
46,96,1,Cerdà
46,107,5,Chella
46,106,9,Chelva
46,108,1,Chera
46,109,4,Cheste
46,111,5,Chiva
46,112,0,Chulilla
46,97,7,Cofrentes
46,98,3,Corbera
46,99,6,Cortes de Pallas
46,100,0,Cotes
46,105,6,Cullera
46,113,6,Daimus
46,114,1,Domeño
46,115,4,Dos Aguas
46,116,7,"Eliana, l'"
46,117,3,Emperador
46,118,9,Enguera
46,119,2,"Ènova, l'"
46,120,6,Estivella
46,121,3,Estubeny
46,122,8,Faura
46,123,4,Favara
46,126,5,Foios
46,128,7,"Font de la Figuera, la"
46,127,1,"Font d'En Carròs, la"
46,124,9,Fontanars dels Alforins
46,125,2,Fortaleny
46,129,0,Fuenterrobles
46,131,1,Gandia
46,902,4,Gatova
46,130,4,Gavarda
46,132,6,Genoves
46,133,2,Gestalgar
46,134,7,Gilet
46,135,0,Godella
46,136,3,Godelleta
46,137,9,"Granja de la Costera, la"
46,138,5,Guadasequies
46,139,8,Guadassuar
46,140,2,Guardamar de la Safor
46,141,9,Higueruelas
46,142,4,Jalance
46,144,5,Jarafuel
46,154,2,Llanera de Ranes
46,155,5,Llauri
46,147,7,Lliria
46,152,1,Llocnou de la Corona
46,153,7,Llocnou de Sant Jeroni
46,151,6,Llocnou d'En Fenollet
46,156,8,Llombai
46,157,4,"Llosa de Ranes, la"
46,150,9,Llutxent
46,148,3,Loriguilla
46,149,6,Losa del Obispo
46,158,0,Macastre
46,159,3,Manises
46,160,7,Manuel
46,161,4,Marines
46,162,9,Massalaves
46,163,5,Massalfassar
46,164,0,Massamagrell
46,165,3,Massanassa
46,166,6,Meliana
46,167,2,Millares
46,168,8,Miramar
46,169,1,Mislata
46,170,5,Mogente/Moixent
46,171,2,Moncada
46,173,3,Montaverner
46,174,8,Montesa
46,175,1,Montitxelvo/Montichelvo
46,176,4,Montroy
46,172,7,Montserrat
46,177,0,Museros
46,178,6,Naquera
46,179,9,Navarres
46,180,3,Novele/Novetlè
46,181,0,Oliva
46,183,1,"Olleria, l'"
46,182,5,Olocau
46,184,6,Ontinyent
46,185,9,Otos
46,186,2,Paiporta
46,187,8,Palma de Gandia
46,188,4,Palmera
46,189,7,"Palomar, el"
46,190,1,Paterna
46,191,8,Pedralba
46,192,3,Petres
46,193,9,Picanya
46,194,4,Picassent
46,195,7,Piles
46,196,0,Pinet
46,199,5,"Pobla de Farnals, la"
46,202,1,"Pobla de Vallbona, la"
46,200,9,"Pobla del Duc, la"
46,203,7,"Pobla Llarga, la"
46,197,6,Polinyà de Xuquer
46,198,2,Potries
46,205,5,Puçol
46,201,6,Puebla de San Miguel
46,204,2,Puig
46,101,7,Quart de les Valls
46,102,2,Quart de Poblet
46,103,8,Quartell
46,104,3,Quatretonda
46,206,8,Quesa
46,207,4,Rafelbuñol/Rafelbunyol
46,208,0,Rafelcofer
46,209,3,Rafelguaraf
46,210,7,Rafol de Salem
46,212,9,Real
46,211,4,Real de Gandia
46,213,5,Requena
46,214,0,Riba-roja de Turia
46,215,3,Riola
46,216,6,Rocafort
46,217,2,Rotglà i Corberà
46,218,8,Rotova
46,219,1,Rugat
46,220,5,Sagunto/Sagunt
46,221,2,Salem
46,903,0,San Antonio de Benageber
46,222,7,Sant Joanet
46,223,3,Sedavi
46,224,8,Segart
46,225,1,Sellent
46,226,4,Sempere
46,227,0,Senyera
46,228,6,Serra
46,229,9,Siete Aguas
46,230,3,Silla
46,231,0,Simat de la Valldigna
46,232,5,Sinarcas
46,233,1,Sollana
46,234,6,Sot de Chera
46,235,9,Sueca
46,236,2,Sumacàrcer
46,237,8,Tavernes Blanques
46,238,4,Tavernes de la Valldigna
46,239,7,Teresa de Cofrentes
46,240,1,Terrateig
46,241,8,Titaguas
46,242,3,Torrebaja
46,243,9,Torrella
46,244,4,Torrent
46,245,7,Torres Torres
46,246,0,Tous
46,247,6,Tuejar
46,248,2,Turis
46,249,5,Utiel
46,250,8,Valencia
46,251,5,Vallada
46,252,0,Vallanca
46,253,6,Valles
46,254,1,Venta del Moro
46,256,7,Vilamarxant
46,255,4,Villalonga
46,257,3,Villanueva de Castellon
46,258,9,Villar del Arzobispo
46,259,2,Villargordo del Cabriel
46,260,6,Vinalesa
46,145,8,Xàtiva
46,143,0,Xeraco
46,146,1,Xeresa
46,110,8,Xirivella
46,261,3,Yatova
46,262,8,"Yesa, La"
46,263,4,Zarra
47,1,4,Adalia
47,2,9,Aguasal
47,3,5,Aguilar de Campos
47,4,0,Alaejos
47,5,3,Alcazaren
47,6,6,Aldea de San Miguel
47,7,2,Aldeamayor de San Martin
47,8,8,Almenara de Adaja
47,9,1,Amusquillo
47,10,5,Arroyo de la Encomienda
47,11,2,Ataquines
47,12,7,Bahabon
47,13,3,Barcial de la Loma
47,14,8,Barruelo del Valle
47,15,1,Becilla de Valderaduey
47,16,4,Benafarces
47,17,0,Bercero
47,18,6,Berceruelo
47,19,9,Berrueces
47,20,3,Bobadilla del Campo
47,21,0,Bocigas
47,22,5,Bocos de Duero
47,23,1,Boecillo
47,24,6,Bolaños de Campos
47,25,9,Brahojos de Medina
47,26,2,Bustillo de Chaves
47,27,8,Cabezon de Pisuerga
47,28,4,Cabezon de Valderaduey
47,29,7,Cabreros del Monte
47,30,1,Campaspero
47,31,8,"Campillo, El"
47,32,3,Camporredondo
47,33,9,Canalejas de Peñafiel
47,34,4,Canillas de Esgueva
47,35,7,Carpio
47,36,0,Casasola de Arion
47,37,6,Castrejon de Trabancos
47,38,2,Castrillo de Duero
47,39,5,Castrillo-Tejeriego
47,40,9,Castrobol
47,41,6,Castrodeza
47,42,1,Castromembibre
47,43,7,Castromonte
47,44,2,Castronuevo de Esgueva
47,45,5,Castronuño
47,46,8,Castroponce
47,47,4,Castroverde de Cerrato
47,48,0,Ceinos de Campos
47,49,3,Cervillego de la Cruz
47,50,6,Cigales
47,51,3,Ciguñuela
47,52,8,Cisterniga
47,53,4,Cogeces de Iscar
47,54,9,Cogeces del Monte
47,55,2,Corcos
47,56,5,Corrales de Duero
47,57,1,Cubillas de Santa Marta
47,58,7,Cuenca de Campos
47,59,0,Curiel de Duero
47,60,4,Encinas de Esgueva
47,61,1,Esguevillas de Esgueva
47,62,6,Fombellida
47,63,2,Fompedraza
47,64,7,Fontihoyuelo
47,65,0,Fresno el Viejo
47,66,3,Fuensaldaña
47,67,9,Fuente el Sol
47,68,5,Fuente-Olmedo
47,69,8,Gallegos de Hornija
47,70,2,Gaton de Campos
47,71,9,Geria
47,73,0,Herrin de Campos
47,74,5,Hornillos de Eresma
47,75,8,Iscar
47,76,1,Laguna de Duero
47,77,7,Langayo
47,79,6,Llano de Olmedo
47,78,3,Lomoviejo
47,80,0,Manzanillo
47,81,7,Marzales
47,82,2,Matapozuelos
47,83,8,Matilla de los Caños
47,84,3,Mayorga
47,86,9,Medina de Rioseco
47,85,6,Medina del Campo
47,87,5,Megeces
47,88,1,Melgar de Abajo
47,89,4,Melgar de Arriba
47,90,8,Mojados
47,91,5,Monasterio de Vega
47,92,0,Montealegre de Campos
47,93,6,Montemayor de Pililla
47,94,1,Moral de la Reina
47,95,4,Moraleja de las Panaderas
47,96,7,Morales de Campos
47,97,3,Mota del Marques
47,98,9,Mucientes
47,99,2,"Mudarra, La"
47,100,6,Muriel
47,101,3,Nava del Rey
47,102,8,Nueva Villa de las Torres
47,103,4,Olivares de Duero
47,104,9,Olmedo
47,105,2,Olmos de Esgueva
47,106,5,Olmos de Peñafiel
47,109,0,Palazuelo de Vedija
47,110,4,"Parrilla, La"
47,111,1,"Pedraja de Portillo, La"
47,112,6,Pedrajas de San Esteban
47,113,2,Pedrosa del Rey
47,114,7,Peñafiel
47,115,0,Peñaflor de Hornija
47,116,3,Pesquera de Duero
47,117,9,Piña de Esgueva
47,118,5,Piñel de Abajo
47,119,8,Piñel de Arriba
47,121,9,Pollos
47,122,4,Portillo
47,123,0,Pozal de Gallinas
47,124,5,Pozaldez
47,125,8,Pozuelo de la Orden
47,126,1,Puras
47,127,7,Quintanilla de Arriba
47,129,6,Quintanilla de Onesimo
47,130,0,Quintanilla de Trigueros
47,128,3,Quintanilla del Molar
47,131,7,Rabano
47,132,2,Ramiro
47,133,8,Renedo de Esgueva
47,134,3,Roales de Campos
47,135,6,Robladillo
47,137,5,Roturas
47,138,1,Rubi de Bracamonte
47,139,4,Rueda
47,140,8,Saelices de Mayorga
47,141,5,Salvador de Zapardiel
47,142,0,San Cebrian de Mazote
47,143,6,San Llorente
47,144,1,San Martin de Valveni
47,145,4,San Miguel del Arroyo
47,146,7,San Miguel del Pino
47,147,3,San Pablo de la Moraleja
47,148,9,San Pedro de Latarce
47,149,2,San Pelayo
47,150,5,San Roman de Hornija
47,151,2,San Salvador
47,156,4,San Vicente del Palacio
47,152,7,Santa Eufemia del Arroyo
47,153,3,Santervas de Campos
47,154,8,Santibañez de Valcorba
47,155,1,Santovenia de Pisuerga
47,157,0,Sardon de Duero
47,158,6,"Seca, La"
47,159,9,Serrada
47,160,3,Siete Iglesias de Trabancos
47,161,0,Simancas
47,162,5,Tamariz de Campos
47,163,1,Tiedra
47,164,6,Tordehumos
47,165,9,Tordesillas
47,169,7,Torre de Esgueva
47,170,1,Torre de Peñafiel
47,166,2,Torrecilla de la Abadesa
47,167,8,Torrecilla de la Orden
47,168,4,Torrecilla de la Torre
47,171,8,Torrelobaton
47,172,3,Torrescarcela
47,173,9,Traspinedo
47,174,4,Trigueros del Valle
47,175,7,Tudela de Duero
47,176,0,"Union de Campos, La"
47,177,6,Urones de Castroponce
47,178,2,Urueña
47,179,5,Valbuena de Duero
47,180,9,Valdearcos de la Vega
47,181,6,Valdenebro de los Valles
47,182,1,Valdestillas
47,183,7,Valdunquillo
47,186,8,Valladolid
47,184,2,Valoria la Buena
47,185,5,Valverde de Campos
47,187,4,Vega de Ruiponce
47,188,0,Vega de Valdetronco
47,189,3,Velascalvaro
47,190,7,Velilla
47,191,4,Velliza
47,192,9,Ventosa de la Cuesta
47,193,5,Viana de Cega
47,195,3,Villabañez
47,196,6,Villabaruz de Campos
47,197,2,Villabragima
47,198,8,Villacarralon
47,199,1,Villacid de Campos
47,200,5,Villaco
47,203,3,Villafrades de Campos
47,204,8,Villafranca de Duero
47,205,1,Villafrechos
47,206,4,Villafuerte
47,207,0,Villagarcia de Campos
47,208,6,Villagomez la Nueva
47,209,9,Villalan de Campos
47,210,3,Villalar de los Comuneros
47,211,0,Villalba de la Loma
47,212,5,Villalba de los Alcores
47,213,1,Villalbarba
47,214,6,Villalon de Campos
47,215,9,Villamuriel de Campos
47,216,2,Villan de Tordesillas
47,217,8,Villanubla
47,218,4,Villanueva de Duero
47,219,7,Villanueva de la Condesa
47,220,1,Villanueva de los Caballeros
47,221,8,Villanueva de los Infantes
47,222,3,Villanueva de San Mancio
47,223,9,Villardefrades
47,224,4,Villarmentero de Esgueva
47,225,7,Villasexmir
47,226,0,Villavaquerin
47,227,6,Villavellid
47,228,2,Villaverde de Medina
47,229,5,Villavicencio de los Caballeros
47,194,0,Viloria
47,230,9,Wamba
47,231,6,Zaratan
47,232,1,"Zarza, La"
48,1,0,Abadiño
48,2,5,Abanto y Ciervana-Abanto Zierbena
48,911,9,Ajangiz
48,912,4,Alonsotegi
48,3,1,Amorebieta-Etxano
48,4,6,Amoroto
48,5,9,Arakaldo
48,6,2,Arantzazu
48,93,2,Areatza
48,9,7,Arrankudiaga
48,914,5,Arratzu
48,10,1,Arrieta
48,11,8,Arrigorriaga
48,23,7,Artea
48,8,4,Artzentales
48,91,1,Atxondo
48,70,8,Aulesti
48,12,3,Bakio
48,90,4,Balmaseda
48,13,9,Barakaldo
48,14,4,Barrika
48,15,7,Basauri
48,92,6,Bedia
48,16,0,Berango
48,17,6,Bermeo
48,18,2,Berriatua
48,19,5,Berriz
48,20,9,Bilbao
48,21,6,Busturia
48,901,1,Derio
48,26,8,Dima
48,27,4,Durango
48,28,0,Ea
48,31,4,Elantxobe
48,32,9,Elorrio
48,902,6,Erandio
48,33,5,Ereño
48,34,0,Ermua
48,79,2,Errigoiti
48,29,3,Etxebarri
48,30,7,Etxebarria
48,906,3,Forua
48,35,3,Fruiz
48,36,6,Galdakao
48,37,2,Galdames
48,38,8,Gamiz-Fika
48,39,1,Garai
48,40,5,Gatika
48,41,2,Gautegiz Arteaga
48,46,4,Gernika-Lumo
48,44,8,Getxo
48,47,0,Gizaburuaga
48,42,7,Gordexola
48,43,3,Gorliz
48,45,1,Güeñes
48,48,6,Ibarrangelu
48,94,7,Igorre
48,49,9,Ispaster
48,910,2,Iurreta
48,50,2,Izurtza
48,22,1,Karrantza Harana/Valle de Carranza
48,907,9,Kortezubi
48,51,9,Lanestosa
48,52,4,Larrabetzu
48,53,0,Laukiz
48,54,5,Leioa
48,57,7,Lekeitio
48,55,8,Lemoa
48,56,1,Lemoiz
48,81,3,Lezama
48,903,2,Loiu
48,58,3,Mallabia
48,59,6,Mañaria
48,60,0,Markina-Xemein
48,61,7,Maruri-Jatabe
48,62,2,Mendata
48,63,8,Mendexa
48,64,3,Meñaka
48,66,9,Morga
48,68,1,Mundaka
48,69,4,Mungia
48,7,8,Munitibar-Arbatzegi Gerrikaitz
48,908,5,Murueta
48,71,5,Muskiz
48,67,5,Muxika
48,909,8,Nabarniz
48,73,6,Ondarroa
48,75,4,Orozko
48,83,4,Ortuella
48,72,0,Otxandio
48,77,3,Plentzia
48,78,9,Portugalete
48,82,8,Santurtzi
48,84,9,Sestao
48,904,7,Sondika
48,85,2,Sopelana
48,86,5,Sopuerta
48,76,7,Sukarrieta
48,87,1,Trucios-Turtzioz
48,88,7,Ubide
48,65,6,Ugao-Miraballes
48,89,0,Urduliz
48,74,1,Urduña/Orduña
48,80,6,Valle de Trapaga-Trapagaran
48,95,0,Zaldibar
48,96,3,Zalla
48,905,0,Zamudio
48,97,9,Zaratamo
48,24,2,Zeanuri
48,25,5,Zeberio
48,913,0,Zierbena
48,915,8,Ziortza-Bolibar
49,2,8,Abezames
49,3,4,Alcañices
49,4,9,Alcubilla de Nogales
49,5,2,Alfaraz de Sayago
49,6,5,Algodre
49,7,1,Almaraz de Duero
49,8,7,Almeida de Sayago
49,9,0,Andavias
49,10,4,Arcenillas
49,11,1,Arcos de la Polvorosa
49,12,6,Argañin
49,13,2,Argujillo
49,14,7,Arquillinos
49,15,0,Arrabalde
49,16,3,Aspariegos
49,17,9,Asturianos
49,18,5,Ayoo de Vidriales
49,19,8,Barcial del Barco
49,20,2,Belver de los Montes
49,21,9,Benavente
49,22,4,Benegiles
49,23,0,Bermillo de Sayago
49,24,5,"Boveda de Toro, La"
49,25,8,Breto
49,26,1,Bretocino
49,27,7,Brime de Sog
49,28,3,Brime de Urz
49,29,6,Burganes de Valverde
49,30,0,Bustillo del Oro
49,31,7,Cabañas de Sayago
49,32,2,Calzadilla de Tera
49,33,8,Camarzana de Tera
49,34,3,Cañizal
49,35,6,Cañizo
49,36,9,Carbajales de Alba
49,37,5,Carbellino
49,38,1,Casaseca de Campean
49,39,4,Casaseca de las Chanas
49,40,8,Castrillo de la Guareña
49,41,5,Castrogonzalo
49,42,0,Castronuevo
49,43,6,Castroverde de Campos
49,44,1,Cazurra
49,46,7,Cerecinos de Campos
49,47,3,Cerecinos del Carrizal
49,48,9,Cernadilla
49,50,5,Cobreros
49,52,7,Coomonte
49,53,3,Coreses
49,54,8,Corrales del Vino
49,55,1,Cotanes del Monte
49,56,4,Cubillos
49,57,0,Cubo de Benavente
49,58,6,"Cubo de Tierra del Vino, El"
49,59,9,Cuelgamures
49,61,0,Entrala
49,62,5,Espadañedo
49,63,1,Faramontanos de Tabara
49,64,6,Fariza
49,65,9,Fermoselle
49,66,2,Ferreras de Abajo
49,67,8,Ferreras de Arriba
49,68,4,Ferreruela
49,69,7,Figueruela de Arriba
49,71,8,Fonfria
49,75,7,Fresno de la Polvorosa
49,76,0,Fresno de la Ribera
49,77,6,Fresno de Sayago
49,78,2,Friera de Valverde
49,79,5,Fuente Encalada
49,80,9,Fuentelapeña
49,82,1,Fuentes de Ropel
49,81,6,Fuentesauco
49,83,7,Fuentesecas
49,84,2,Fuentespreadas
49,85,5,Galende
49,86,8,Gallegos del Pan
49,87,4,Gallegos del Rio
49,88,0,Gamones
49,90,7,Gema
49,91,4,Granja de Moreruela
49,92,9,Granucillo
49,93,5,Guarrate
49,94,0,Hermisende
49,95,3,"Hiniesta, La"
49,96,6,Jambrina
49,97,2,Justel
49,98,8,Losacino
49,99,1,Losacio
49,100,5,Lubian
49,101,2,Luelmo
49,102,7,"Maderal, El"
49,103,3,Madridanos
49,104,8,Mahide
49,105,1,Maire de Castroponce
49,107,0,Malva
49,108,6,Manganeses de la Lampreana
49,109,9,Manganeses de la Polvorosa
49,110,3,Manzanal de Arriba
49,112,5,Manzanal de los Infantes
49,111,0,Manzanal del Barco
49,113,1,Matilla de Arzon
49,114,6,Matilla la Seca
49,115,9,Mayalde
49,116,2,Melgar de Tera
49,117,8,Micereces de Tera
49,118,4,Milles de la Polvorosa
49,119,7,Molacillos
49,120,1,Molezuelas de la Carballeda
49,121,8,Mombuey
49,122,3,Monfarracinos
49,123,9,Montamarta
49,124,4,Moral de Sayago
49,126,0,Moraleja de Sayago
49,125,7,Moraleja del Vino
49,128,2,Morales de Rey
49,129,5,Morales de Toro
49,130,9,Morales de Valverde
49,127,6,Morales del Vino
49,131,6,Moralina
49,132,1,Moreruela de los Infanzones
49,133,7,Moreruela de Tabara
49,134,2,Muelas de los Caballeros
49,135,5,Muelas del Pan
49,136,8,Muga de Sayago
49,137,4,Navianos de Valverde
49,138,0,Olmillos de Castro
49,139,3,Otero de Bodas
49,141,4,Pajares de la Lampreana
49,143,5,Palacios de Sanabria
49,142,9,Palacios del Pan
49,145,3,Pedralba de la Praderia
49,146,6,"Pego, El"
49,147,2,Peleagonzalo
49,148,8,Peleas de Abajo
49,149,1,Peñausende
49,150,4,Peque
49,151,1,"Perdigon, El"
49,152,6,Pereruela
49,153,2,Perilla de Castro
49,154,7,Pias
49,155,0,Piedrahita de Castro
49,156,3,Pinilla de Toro
49,157,9,Pino del Oro
49,158,5,"Piñero, El"
49,160,2,Pobladura de Valderaduey
49,159,8,Pobladura del Valle
49,162,4,Porto
49,163,0,Pozoantiguo
49,164,5,Pozuelo de Tabara
49,165,8,Prado
49,166,1,Puebla de Sanabria
49,167,7,Pueblica de Valverde
49,170,0,Quintanilla de Urz
49,168,3,Quintanilla del Monte
49,169,6,Quintanilla del Olmo
49,171,7,Quiruelas de Vidriales
49,172,2,Rabanales
49,173,8,Rabano de Aliste
49,174,3,Requejo
49,175,6,Revellinos
49,176,9,Riofrio de Aliste
49,177,5,Rionegro del Puente
49,178,1,Roales
49,179,4,Robleda-Cervantes
49,180,8,Roelos de Sayago
49,181,5,Rosinos de la Requejada
49,183,6,Salce
49,184,1,Samir de los Caños
49,185,4,San Agustin del Pozo
49,186,7,San Cebrian de Castro
49,187,3,San Cristobal de Entreviñas
49,188,9,San Esteban del Molar
49,189,2,San Justo
49,190,6,San Martin de Valderaduey
49,191,3,San Miguel de la Ribera
49,192,8,San Miguel del Valle
49,193,4,San Pedro de Ceque
49,194,9,San Pedro de la Nave-Almendra
49,208,5,San Vicente de la Cabeza
49,209,8,San Vitero
49,197,1,Santa Clara de Avedillo
49,199,0,Santa Colomba de las Monjas
49,200,4,Santa Cristina de la Polvorosa
49,201,1,Santa Croya de Tera
49,202,6,Santa Eufemia del Barco
49,203,2,Santa Maria de la Vega
49,204,7,Santa Maria de Valverde
49,205,0,Santibañez de Tera
49,206,3,Santibañez de Vidriales
49,207,9,Santovenia
49,210,2,Sanzoles
49,214,5,Tabara
49,216,1,Tapioles
49,219,6,Toro
49,220,0,"Torre del Valle, La"
49,221,7,Torregamones
49,222,2,Torres del Carrizal
49,223,8,Trabazos
49,224,3,Trefacio
49,225,6,Uña de Quintana
49,226,9,Vadillo de la Guareña
49,227,5,Valcabado
49,228,1,Valdefinjas
49,229,4,Valdescorriel
49,230,8,Vallesa de la Guareña
49,231,5,Vega de Tera
49,232,0,Vega de Villalobos
49,233,6,Vegalatrave
49,234,1,Venialbo
49,235,4,Vezdemarban
49,236,7,Vidayanes
49,237,3,Videmala
49,238,9,Villabrazaro
49,239,2,Villabuena del Puente
49,240,6,Villadepera
49,241,3,Villaescusa
49,242,8,Villafafila
49,243,4,Villaferrueña
49,244,9,Villageriz
49,245,2,Villalazan
49,246,5,Villalba de la Lampreana
49,247,1,Villalcampo
49,248,7,Villalobos
49,249,0,Villalonso
49,250,3,Villalpando
49,251,0,Villalube
49,252,5,Villamayor de Campos
49,255,9,Villamor de los Escuderos
49,256,2,Villanazar
49,257,8,Villanueva de Azoague
49,258,4,Villanueva de Campean
49,259,7,Villanueva de las Peras
49,260,1,Villanueva del Campo
49,263,9,Villar de Fallaves
49,264,4,Villar del Buey
49,261,8,Villaralbo
49,262,3,Villardeciervos
49,265,7,Villardiegua de la Ribera
49,266,0,Villardiga
49,267,6,Villardondiego
49,268,2,Villarrin de Campos
49,269,5,Villaseco del Pan
49,270,9,Villavendimio
49,272,1,Villaveza de Valverde
49,271,6,Villaveza del Agua
49,273,7,Viñas
49,275,5,Zamora
50,1,6,Abanto
50,2,1,Acered
50,3,7,Agon
50,4,2,Aguaron
50,5,5,Aguilon
50,6,8,Ainzon
50,7,4,Aladren
50,8,0,Alagon
50,9,3,Alarba
50,10,7,Alberite de San Juan
50,11,4,Albeta
50,12,9,Alborge
50,13,5,Alcala de Ebro
50,14,0,Alcala de Moncayo
50,15,3,Alconchel de Ariza
50,16,6,Aldehuela de Liestos
50,17,2,Alfajarin
50,18,8,Alfamen
50,19,1,Alforque
50,20,5,Alhama de Aragon
50,21,2,Almochuel
50,22,7,"Almolda, La"
50,23,3,Almonacid de la Cuba
50,24,8,Almonacid de la Sierra
50,25,1,"Almunia de Doña Godina, La"
50,26,4,Alpartir
50,27,0,Ambel
50,28,6,Anento
50,29,9,Aniñon
50,30,3,Añon de Moncayo
50,31,0,Aranda de Moncayo
50,32,5,Arandiga
50,33,1,Ardisa
50,34,6,Ariza
50,35,9,Artieda
50,36,2,Asin
50,37,8,Atea
50,38,4,Ateca
50,39,7,Azuara
50,40,1,Badules
50,41,8,Bagües
50,42,3,Balconchan
50,43,9,Barboles
50,44,4,Bardallur
50,45,7,Belchite
50,46,0,Belmonte de Gracian
50,47,6,Berdejo
50,48,2,Berrueco
50,901,7,Biel
50,50,8,Bijuesca
50,51,5,Biota
50,52,0,Bisimbre
50,53,6,Boquiñeni
50,54,1,Bordalba
50,55,4,Borja
50,56,7,Botorrita
50,57,3,Brea de Aragon
50,58,9,Bubierca
50,59,2,Bujaraloz
50,60,6,Bulbuente
50,61,3,Bureta
50,62,8,"Burgo de Ebro, El"
50,63,4,"Buste, El"
50,64,9,Cabañas de Ebro
50,65,2,Cabolafuente
50,66,5,Cadrete
50,67,1,Calatayud
50,68,7,Calatorao
50,69,0,Calcena
50,70,4,Calmarza
50,71,1,Campillo de Aragon
50,72,6,Carenas
50,73,2,Cariñena
50,74,7,Caspe
50,75,0,Castejon de Alarba
50,76,3,Castejon de las Armas
50,77,9,Castejon de Valdejasa
50,78,5,Castiliscar
50,79,8,Cervera de la Cañada
50,80,2,Cerveruela
50,81,9,Cetina
50,92,2,Chiprana
50,93,8,Chodes
50,82,4,Cimballa
50,83,0,Cinco Olivas
50,84,5,Clares de Ribota
50,85,8,Codo
50,86,1,Codos
50,87,7,Contamina
50,88,3,Cosuenda
50,89,6,Cuarte de Huerva
50,90,0,Cubel
50,91,7,"Cuerlas, Las"
50,94,3,Daroca
